p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
GABPB1	9.17413916275766e-174	0.402837579692349	0.534	0.297	1.69354608944506e-169	1	GABPB1
TPT11	1.24888885288473e-173	0.377844685829722	0.999	0.973	2.30544882242521e-169	1	TPT1
SNX2	5.44708871435887e-173	0.390057728952578	0.6	0.359	1.00553257667065e-168	1	SNX2
ERGIC1	8.20956199721912e-173	0.330766818355623	0.404	0.185	1.51548514468665e-168	1	ERGIC1
MGMT	2.85804646494331e-172	0.356372925062661	0.473	0.241	5.27595377428534e-168	1	MGMT
HPS4	1.11359275072388e-170	0.37176541357816	0.357	0.156	2.05569221783628e-166	1	HPS4
BCL11A	2.0567461914386e-169	0.444043283714517	0.506	0.272	3.79675346939566e-165	1	BCL11A
ALOX5	2.35645043249401e-169	0.378575193611714	0.461	0.231	4.35000749838394e-165	1	ALOX5
SUMO2	4.40784610617873e-169	0.363153762919071	0.951	0.799	8.13688391200594e-165	1	SUMO2
HIST1H2BD	1.00425815330229e-168	0.304808384728265	0.272	0.096	1.85386055099603e-164	1	HIST1H2BD
FPGS	1.42211676598573e-168	0.317133493593521	0.372	0.164	2.62522755000966e-164	1	FPGS
H3F3A	4.19151143561771e-168	0.310070007410648	0.999	0.971	7.7375301101503e-164	1	H3F3A
QRSL1	7.02672483287864e-168	0.311814153884347	0.309	0.12	1.2971334041494e-163	1	QRSL1
EIF4A21	1.66148219402694e-166	0.413263835384545	0.885	0.713	3.06709613017374e-162	1	EIF4A2
APBB1IP	1.01514863876806e-165	0.359209539708705	0.494	0.261	1.87396438716584e-161	1	APBB1IP
C4orf3	1.69554716342957e-165	0.40726362396937	0.714	0.48	3.12998006369099e-161	1	C4orf3
NPY	2.44088999350317e-165	0.483535347698649	0.52	0.269	4.50588292800685e-161	1	NPY
BLK	3.66956954536909e-165	0.361334345639592	0.362	0.158	6.77402538075134e-161	1	BLK
MDM2	7.20358816743483e-165	0.363902717666011	0.333	0.14	1.32978237570847e-160	1	MDM2
SEPT9	1.31257152026672e-164	0.378109267131617	0.644	0.392	2.42300702641237e-160	1	SEPT9
CD22	4.36762418105647e-163	0.355391955180418	0.399	0.187	8.06263423823024e-159	1	CD22
DDX3X	5.78904426104254e-163	0.513089481435995	0.693	0.484	1.06865757058845e-158	1	DDX3X
MTF2	8.85701660923696e-163	0.406670236895992	0.501	0.277	1.63500526606514e-158	1	MTF2
MILR1	7.46541924918815e-162	0.305208011226169	0.348	0.149	1.37811639340013e-157	1	MILR1
LAIR1	1.19871013070306e-161	0.335752868761842	0.415	0.199	2.21281890127786e-157	1	LAIR1
RBM39	5.86563608069295e-161	0.41129876079303	0.871	0.698	1.08279642049592e-156	1	RBM39
ARID5B	6.27472119633662e-160	0.381280315849348	0.418	0.203	1.15831353284374e-155	1	ARID5B
ARPC3	3.54365705987347e-159	0.37065726549582	0.929	0.765	6.54159093252643e-155	1	ARPC3
STRBP	6.15196005429024e-159	0.30893480538048	0.415	0.197	1.13565182602198e-154	1	STRBP
PAPOLA	1.82151752170991e-158	0.419981840963307	0.717	0.506	3.36252134507649e-154	1	PAPOLA
SMARCB1	7.18839621691615e-158	0.331202063239202	0.534	0.297	1.32697794164272e-153	1	SMARCB1
CLN8	7.66145729774181e-158	0.356960234702431	0.356	0.16	1.41430501716314e-153	1	CLN8
GAPDH	1.23062810062118e-157	0.421602943750435	0.99	0.887	2.2717394737467e-153	1	GAPDH
TSPAN13	5.19380779356148e-157	0.331690540164955	0.45	0.23	9.5877691869145e-153	1	TSPAN13
MT-ND4	5.68267008772481e-157	0.337409639151046	0.999	0.978	1.049020898194e-152	1	MT-ND4
MT-ATP6	3.39407525699012e-156	0.353766799920651	0.999	0.956	6.26546292440376e-152	1	MT-ATP6
CDKN2D	4.90290222255954e-156	0.421514712004901	0.559	0.329	9.05075750284491e-152	1	CDKN2D
ATP5J	1.19212250157747e-154	0.36688085989932	0.857	0.652	2.20065813791201e-150	1	ATP5J
HMCES	1.43293529716822e-154	0.297069442535123	0.309	0.127	2.64519855857253e-150	1	HMCES
S100A13	5.81134656099481e-154	0.325706193295308	0.413	0.2	1.07277457515964e-149	1	S100A13
ERV3-1	5.85342068719697e-154	0.290542607190609	0.339	0.147	1.08054145885656e-149	1	ERV3-1
CALM11	6.81423583537594e-154	0.403286072826257	0.912	0.725	1.2579079352104e-149	1	CALM1
POLR2J3	1.69171282245345e-153	0.387496265922468	0.634	0.396	3.12290187024907e-149	1	POLR2J3
BAZ1A	5.14553002454838e-153	0.379279870096093	0.646	0.412	9.49864842531631e-149	1	BAZ1A
PARP1	7.56754957433157e-153	0.362766262720348	0.635	0.389	1.39696965142161e-148	1	PARP1
PSMB8	8.53580817160937e-153	0.358078328249914	0.677	0.43	1.57571018847909e-148	1	PSMB8
ZFP36L1	1.28023222573631e-152	0.384408056278681	0.638	0.384	2.36330868870922e-148	1	ZFP36L1
CD53	2.08330381341314e-152	0.406731154299378	0.732	0.503	3.84577883956065e-148	1	CD53
PHACTR1	1.83054874683267e-150	0.435253407895003	0.415	0.207	3.37919298665311e-146	1	PHACTR1
HNRNPC	1.21074603479355e-149	0.395594391015305	0.894	0.736	2.23503718022889e-145	1	HNRNPC
RGS19	1.67479483532187e-149	0.372596245518971	0.531	0.307	3.09167126600417e-145	1	RGS19
SLC38A1	2.98974692532572e-149	0.368467196274313	0.513	0.29	5.51907282415128e-145	1	SLC38A1
FAM26F	3.85061635934096e-149	0.323732500704604	0.398	0.194	7.10823779934341e-145	1	FAM26F
MYL6	1.3471485815296e-148	0.326986456072778	0.986	0.949	2.48683628150364e-144	1	MYL6
KTN1	3.72611043500966e-148	0.386728670124619	0.718	0.493	6.87839986302783e-144	1	KTN1
THOC2	1.01446350790931e-147	0.375807292672503	0.597	0.368	1.87269963560059e-143	1	THOC2
SAT1	2.28532949535654e-146	0.401166534682721	0.819	0.628	4.21871824842817e-142	1	SAT1
DPEP1	1.14048630205513e-145	0.354363538735422	0.361	0.165	2.10533771359377e-141	1	DPEP1
ID3	5.93888242244936e-145	0.415161554764314	0.398	0.195	1.09631769518415e-140	1	ID3
POU2F2	8.25228411386954e-145	0.388794319459487	0.455	0.246	1.52337164742032e-140	1	POU2F2
CHD9	1.47647882959484e-144	0.341608017125643	0.542	0.318	2.72557991943207e-140	1	CHD9
MSN	5.2917136264871e-144	0.382600083955297	0.635	0.407	9.76850335449519e-140	1	MSN
GAB1	2.43755020194357e-143	0.299221856623918	0.3	0.127	4.49971767278784e-139	1	GAB1
PRKX	2.49833103215666e-143	0.328438641056044	0.447	0.235	4.61191908536119e-139	1	PRKX
DDX24	1.22759868106518e-142	0.38969794776454	0.661	0.438	2.26614716524633e-138	1	DDX24
PPP1CA	1.52838926915398e-142	0.365401843304372	0.744	0.541	2.82140659085825e-138	1	PPP1CA
DDX17	4.08630160172869e-142	0.398403639228995	0.635	0.426	7.54331275679115e-138	1	DDX17
DBI	1.40739570640673e-140	0.390739992381088	0.763	0.547	2.59805247402683e-136	1	DBI
HLA-DQA1	2.95200509738012e-140	0.397398106584573	0.484	0.266	5.4494014097637e-136	1	HLA-DQA1
ICOSLG	1.06906039130892e-139	0.278261452203829	0.304	0.129	1.97348548235627e-135	1	ICOSLG
DENND3	2.80778626523221e-138	0.317066108586106	0.388	0.191	5.18317344561865e-134	1	DENND3
SH3BP5	1.52042026827305e-137	0.368446741579907	0.477	0.26	2.80669581523205e-133	1	SH3BP5
SOD2	2.40285730954985e-136	0.440128606337276	0.527	0.321	4.43567459342902e-132	1	SOD2
RHOA	1.88151643809457e-135	0.347508342708002	0.881	0.686	3.47327934472257e-131	1	RHOA
RP5-1171I10.5	6.92378280120272e-135	0.350256678852065	0.481	0.27	1.27813030510202e-130	1	RP5-1171I10.5
TMEM243	1.57740083543349e-134	0.322408105696058	0.479	0.267	2.91188194221022e-130	1	TMEM243
CDK6	2.09092909029716e-134	0.371858179690799	0.519	0.304	3.85985510068856e-130	1	CDK6
MT-ND1	2.60876790895603e-133	0.325407203683798	0.993	0.908	4.81578555993283e-129	1	MT-ND1
DDIT4	4.1464141256516e-133	0.427549386630522	0.591	0.37	7.65428047595285e-129	1	DDIT4
CCNL1	2.05348242242133e-132	0.423391573099121	0.759	0.578	3.79072855178978e-128	1	CCNL1
FUT7	2.08141680045317e-132	0.292250259280781	0.365	0.175	3.84229541363655e-128	1	FUT7
UBC	4.657040865317e-132	0.343851937596714	0.952	0.845	8.59689743737517e-128	1	UBC
PPP1R18	4.73724675126403e-132	0.3438477889306	0.518	0.304	8.74495750283339e-128	1	PPP1R18
YPEL1	2.37104067672272e-131	0.257667246906942	0.288	0.123	4.37694108923014e-127	1	YPEL1
FLT3	2.22185082337453e-130	0.318110748060757	0.409	0.211	4.10153661994939e-126	1	FLT3
PPP1R15A	4.36187822613275e-130	0.479102403517806	0.789	0.646	8.05202720544106e-126	1	PPP1R15A
DOK3	1.10424663154631e-129	0.258774546023243	0.316	0.143	2.03843928183449e-125	1	DOK3
SOD1	4.61638766583126e-129	0.332095106343793	0.903	0.77	8.52185163112451e-125	1	SOD1
TMSB10	1.05393168896311e-128	0.343660584542627	1	0.985	1.94555789782591e-124	1	TMSB10
PAX5	1.07401884692991e-128	0.269967128198224	0.3	0.132	1.9826387914326e-124	1	PAX5
ZNF22	1.18706996032606e-128	0.31961301022644	0.518	0.306	2.1913311467619e-124	1	ZNF22
EEF1A11	5.36277872529827e-128	0.302678463084185	1	0.996	9.89968952690061e-124	1	EEF1A1
PMAIP1	1.5889137211082e-127	0.381934825830007	0.614	0.379	2.93313472916573e-123	1	PMAIP1
MTPN	4.06789155811367e-127	0.336797826608313	0.576	0.374	7.50932781627784e-123	1	MTPN
RNASET2	5.11636525687983e-127	0.377413439686616	0.698	0.488	9.44481026420016e-123	1	RNASET2
TLE4	5.72526873731926e-127	0.375593953755615	0.543	0.336	1.05688460890914e-122	1	TLE4
PHB	5.76042980875825e-127	0.322840983005482	0.579	0.358	1.06337534269677e-122	1	PHB
MIS18BP1	1.30615934479954e-126	0.332701512132697	0.54	0.327	2.41117015049995e-122	1	MIS18BP1
GLRX	4.7820371812837e-126	0.307672624919769	0.551	0.338	8.8276406366497e-122	1	GLRX
CD691	9.9508495467972e-126	0.548117993797698	0.745	0.568	1.83692682633876e-121	1	CD69
GDI2	1.6681661361338e-125	0.350417944776866	0.674	0.46	3.07943468730299e-121	1	GDI2
YWHAQ	3.49840046628081e-125	0.358815580306779	0.693	0.485	6.45804726075438e-121	1	YWHAQ
SMARCE1	3.56585418624654e-125	0.299444612240029	0.496	0.29	6.58256682781112e-121	1	SMARCE1
CD99	6.69625801362787e-125	0.440378337187817	0.697	0.508	1.2361292293157e-120	1	CD99
FAM107B	9.78057620524844e-125	0.353619331343433	0.448	0.251	1.80549436748886e-120	1	FAM107B
STK26	2.49738236895587e-124	0.267163813173852	0.349	0.17	4.61016785309254e-120	1	STK26
DTNBP1	2.79598080136947e-124	0.262672162593509	0.354	0.173	5.16138055932804e-120	1	DTNBP1
RNASEH2B	7.668202118166e-124	0.338332432258039	0.542	0.336	1.41555011101344e-119	1	RNASEH2B
JMJD1C	1.80037945795718e-123	0.337187193382533	0.517	0.316	3.32350047938896e-119	1	JMJD1C
HIST2H2BE	1.91020442959526e-123	0.250635679536825	0.275	0.117	3.52623737703284e-119	1	HIST2H2BE
HNRNPA0	1.81017874936679e-122	0.331390580392185	0.804	0.612	3.34158997133109e-118	1	HNRNPA0
KRT10	2.02829501680021e-122	0.331394005673063	0.663	0.454	3.74423260101318e-118	1	KRT10
CRYZL1	7.28886540069783e-122	0.271721991379184	0.358	0.179	1.34552455296882e-117	1	CRYZL1
HSH2D	1.02267678900627e-121	0.270767057901404	0.306	0.141	1.88786135250558e-117	1	HSH2D
MYL12B	1.3668803076709e-121	0.329466131859662	0.847	0.703	2.52326104796047e-117	1	MYL12B
FOS	4.36668220281555e-121	0.626952569469291	0.933	0.91	8.06089534639751e-117	1	FOS
MYLIP	5.84639201850145e-121	0.398335684454142	0.467	0.277	1.07924396661537e-116	1	MYLIP
CMTM2	6.00297547810895e-121	0.296803182351595	0.386	0.197	1.10814927325891e-116	1	CMTM2
CHMP1B	1.06977267638454e-120	0.351781322317297	0.591	0.389	1.97480036060586e-116	1	CHMP1B
BTG2	1.05954462691327e-118	0.415773891681613	0.546	0.35	1.95591938128189e-114	1	BTG2
RBM25	2.80778267777e-118	0.333537853101596	0.692	0.485	5.18316682316342e-114	1	RBM25
SCAND1	4.8708319459148e-118	0.323775354492224	0.633	0.431	8.99155577215872e-114	1	SCAND1
LINC00969	2.37698364170919e-117	0.305459460680417	0.355	0.182	4.38791180259516e-113	1	LINC00969
PPM1K	3.43169603068522e-117	0.312158341275333	0.408	0.224	6.33491087264492e-113	1	PPM1K
HVCN1	6.18486244283599e-117	0.296592103093902	0.363	0.186	1.14172560694752e-112	1	HVCN1
HIST1H1C	9.67716867788139e-117	0.423095423244098	0.443	0.257	1.78640533793691e-112	1	HIST1H1C
SPIB	1.0716206981987e-116	0.33884390526243	0.321	0.155	1.9782118088748e-112	1	SPIB
PHF14	1.32340426611548e-116	0.284669039080053	0.458	0.263	2.44300427524917e-112	1	PHF14
NAV1	1.99394209359996e-116	0.277629603203534	0.382	0.197	3.68081710478553e-112	1	NAV1
SLC25A61	3.845356839602e-116	0.318346220892613	0.976	0.855	7.09852872590529e-112	1	SLC25A6
UBE2A	6.84839500876398e-116	0.288977847598486	0.502	0.302	1.26421371861783e-111	1	UBE2A
SMCHD1	8.21418480316086e-116	0.327867252689334	0.536	0.338	1.51633851466349e-111	1	SMCHD1
IER2	9.0601388618964e-116	0.502636237271821	0.779	0.619	1.67250163390608e-111	1	IER2
CHCHD7	2.19422483494379e-115	0.305334239572754	0.463	0.273	4.05053904530624e-111	1	CHCHD7
RB1	6.45121713511128e-115	0.295378554028554	0.42	0.235	1.19089468314154e-110	1	RB1
TCOF1	6.71780654468234e-115	0.300505350711276	0.397	0.215	1.24010708814836e-110	1	TCOF1
HLA-DRB5	1.24593460179115e-114	0.324660118984429	0.479	0.277	2.29999527490646e-110	1	HLA-DRB5
PPP1R10	2.22252818405736e-114	0.304541301043762	0.395	0.215	4.10278702776989e-110	1	PPP1R10
PRR13	2.61408750410517e-114	0.328561102206475	0.659	0.457	4.82560553257814e-110	1	PRR13
ITGA4	3.2865397431444e-114	0.302089226743273	0.391	0.212	6.06695236584456e-110	1	ITGA4
MT-ND2	4.85491996620133e-114	0.302871017420009	0.998	0.944	8.96218225760765e-110	1	MT-ND2
CD82	6.46564896695783e-114	0.29346600379857	0.358	0.186	1.19355879930041e-109	1	CD82
MRPS6	7.74265020831345e-114	0.298173694831857	0.539	0.334	1.42929322845466e-109	1	MRPS6
LSM7	1.03603094141066e-113	0.329620788399707	0.783	0.598	1.91251311784408e-109	1	LSM7
MPRIP	1.10838139234548e-113	0.274328847658308	0.387	0.206	2.04607205026976e-109	1	MPRIP
SRSF9	1.94794673365183e-113	0.31888819021126	0.65	0.45	3.59590967032128e-109	1	SRSF9
PPP3CC	2.08247916777411e-113	0.263124784832113	0.345	0.174	3.844256543711e-109	1	PPP3CC
RTF1	2.14572615993743e-113	0.309722735321754	0.605	0.4	3.9610104912445e-109	1	RTF1
EBLN3	2.6715278489309e-113	0.274476134213709	0.435	0.245	4.93164040912644e-109	1	EBLN3
LDLRAD4	3.8757458019852e-113	0.259053183571312	0.317	0.154	7.15462675046467e-109	1	LDLRAD4
PLIN3	1.0495354776979e-112	0.285342988961097	0.371	0.197	1.93744249183032e-108	1	PLIN3
ZNF428	2.31430989024773e-112	0.29201558070478	0.51	0.311	4.27221605739732e-108	1	ZNF428
MYL6B	2.46503062850434e-112	0.27271848048525	0.455	0.258	4.55044654021901e-108	1	MYL6B
BBX	2.95530193859037e-112	0.321733253580484	0.476	0.287	5.45548737863782e-108	1	BBX
STX7	1.07316390141106e-111	0.281198618375027	0.403	0.222	1.98106056200481e-107	1	STX7
HNRNPA1	1.41763241536731e-111	0.385373517915271	0.987	0.893	2.61694943876805e-107	1	HNRNPA1
PGK1	2.65647280611008e-111	0.29989623731678	0.797	0.584	4.9038488000792e-107	1	PGK1
KIAA1033	5.40999883389031e-111	0.28524844584908	0.355	0.185	9.98685784736151e-107	1	KIAA1033
MYCBP2	5.83237101770554e-111	0.325735531775381	0.527	0.332	1.07665568986844e-106	1	MYCBP2
CPNE1	7.94763756031181e-111	0.265455731058664	0.442	0.253	1.46713389363356e-106	1	CPNE1
IDI1	1.05283649914734e-110	0.287117592398631	0.433	0.247	1.943536177426e-106	1	IDI1
PHIP	1.45536006641282e-110	0.35882190064876	0.537	0.349	2.68659468259806e-106	1	PHIP
JUN1	2.32394710656532e-110	0.582039914669038	0.825	0.696	4.29000635871958e-106	1	JUN
BCAP31	7.28537197419515e-110	0.290113015434443	0.57	0.363	1.34487966643642e-105	1	BCAP31
PAIP2	1.4689060105136e-109	0.331637639107291	0.688	0.503	2.7116004954081e-105	1	PAIP2
CXorf21	1.9941157186619e-109	0.265333220770174	0.383	0.202	3.68113761664987e-105	1	CXorf21
WSB1	2.59663351282942e-109	0.354553817502908	0.579	0.39	4.79338546468311e-105	1	WSB1
TUBA1A	3.61534737020416e-109	0.338838393917191	0.706	0.515	6.67393124539688e-105	1	TUBA1A
SYF2	1.73472109420368e-108	0.32855223006994	0.667	0.476	3.20229513989998e-104	1	SYF2
GTF2I	3.8201420014319e-108	0.303510781165149	0.49	0.303	7.05198213464329e-104	1	GTF2I
UBL3	7.26414402137589e-108	0.268273543155972	0.304	0.148	1.34096098634599e-103	1	UBL3
ELK3	1.72850463442017e-107	0.273281221644572	0.359	0.187	3.19081955513964e-103	1	ELK3
OSBPL8	3.88944407932744e-107	0.306713220280199	0.473	0.288	7.17991377043846e-103	1	OSBPL8
SPTBN1	4.20136456592308e-107	0.26328117543641	0.323	0.162	7.755718988694e-103	1	SPTBN1
PRMT1	4.78933985135215e-107	0.268561945621745	0.533	0.329	8.84112136559608e-103	1	PRMT1
APEX1	2.10588067686557e-106	0.295737284679308	0.619	0.412	3.88745572949384e-102	1	APEX1
ARID4B	5.78557007335566e-106	0.293823684533305	0.513	0.32	1.06801623554146e-101	1	ARID4B
MYL12A	2.0772176051735e-105	0.299965601385082	0.936	0.804	3.83454369915028e-101	1	MYL12A
MX1	2.10779222718708e-105	0.358875126242934	0.351	0.186	3.89098445138735e-101	1	MX1
MT-CO3	4.12645338285805e-105	0.260922597783657	0.999	0.994	7.61743294475596e-101	1	MT-CO3
FNIP1	4.20373823243751e-105	0.259745290682235	0.394	0.218	7.76010077707965e-101	1	FNIP1
BCLAF1	6.17032675620667e-105	0.353400757824136	0.632	0.445	1.13904231919575e-100	1	BCLAF1
NCOR1	6.62215087510966e-105	0.286681440912503	0.547	0.353	1.22244905154524e-100	1	NCOR1
HNRNPK	8.8852086871923e-105	0.310920433877616	0.879	0.77	1.6402095236557e-100	1	HNRNPK
PABPN1	9.96657710519369e-105	0.283276436112204	0.504	0.314	1.83983013361875e-100	1	PABPN1
MED30	2.22148123934781e-104	0.259262351351737	0.509	0.313	4.10085436783605e-100	1	MED30
FKBP3	3.51057285620313e-104	0.276829517781258	0.545	0.346	6.48051749255097e-100	1	FKBP3
TKT	4.24462360109962e-104	0.302114159797333	0.611	0.415	7.83557516762989e-100	1	TKT
EIF1	5.0810527843434e-104	0.257190001115033	0.999	0.993	9.37962343989791e-100	1	EIF1
CYTL1	8.550682251247e-103	0.351663457824803	0.421	0.241	1.5784559435802e-98	1	CYTL1
AKAP9	1.450920946919e-102	0.302930340932325	0.553	0.364	2.67840006801248e-98	1	AKAP9
NEMF	1.48450033546371e-102	0.283038296734493	0.469	0.286	2.74038761926601e-98	1	NEMF
YPEL5	5.77673296605535e-102	0.344915316826388	0.675	0.502	1.06638490553382e-97	1	YPEL5
YTHDC1	1.39799797022196e-101	0.291663338808761	0.474	0.294	2.58070425302974e-97	1	YTHDC1
NEAT1	2.64687345484144e-101	0.382045110092099	0.86	0.752	4.8861283976373e-97	1	NEAT1
MS4A1	2.88230923195271e-101	0.442876514803023	0.304	0.15	5.32074284218471e-97	1	MS4A1
NDUFA1	3.92219633624224e-101	0.286510541694563	0.847	0.679	7.24037443670317e-97	1	NDUFA1
FHIT	4.80127418465058e-101	0.257590010671682	0.3	0.148	8.86315214486497e-97	1	FHIT
RNMT	5.63402189602137e-101	0.285630702875979	0.515	0.325	1.04004044200554e-96	1	RNMT
INPP5D	1.17206004861673e-100	0.251700981090418	0.349	0.186	2.16362284974648e-96	1	INPP5D
GTF3A	5.21211941855972e-100	0.296911152064097	0.73	0.544	9.62157244666124e-96	1	GTF3A
USP16	1.10652329976818e-99	0.287820745083325	0.502	0.314	2.04264201137206e-95	1	USP16
PDIA6	2.19001009066896e-99	0.273018106408216	0.654	0.435	4.0427586273749e-95	1	PDIA6
PIN4	2.39590674241168e-99	0.262023292708337	0.48	0.298	4.42284384649196e-95	1	PIN4
PSMB9	2.51485244044446e-99	0.283368610600488	0.645	0.446	4.64241760506047e-95	1	PSMB9
PSMA6	3.56636198492902e-99	0.267001161761935	0.394	0.223	6.58350422417898e-95	1	PSMA6
LRRFIP1	7.76753970966786e-99	0.295658851880075	0.695	0.491	1.43388783040469e-94	1	LRRFIP1
PRKCB	1.34519368705677e-98	0.297166322364281	0.472	0.293	2.48322754630679e-94	1	PRKCB
MRFAP1	1.42336460032771e-98	0.2712247462366	0.514	0.328	2.62753105220495e-94	1	MRFAP1
TSC22D4	3.15520493687188e-98	0.256755676754235	0.436	0.259	5.82450831346549e-94	1	TSC22D4
RBMX	1.87544320406161e-97	0.28991246476567	0.761	0.582	3.46206815469772e-93	1	RBMX
GNB2L11	3.74599504232339e-97	0.288714383537435	0.997	0.924	6.91510684812897e-93	1	GNB2L1
NUMB	3.81872997855e-97	0.261399757653565	0.375	0.21	7.04937554040329e-93	1	NUMB
CYB5A	4.04379639935563e-97	0.349023949522459	0.483	0.31	7.4648481532105e-93	1	CYB5A
PRRC2C	1.52175107792051e-96	0.284812846192728	0.632	0.44	2.80915248984126e-92	1	PRRC2C
C14orf166	8.06173393786562e-96	0.298067967578567	0.702	0.525	1.48819608492999e-91	1	C14orf166
EIF1AX	9.68220760390661e-96	0.284262273637465	0.681	0.476	1.78733552368116e-91	1	EIF1AX
SRSF3	1.26809444224257e-95	0.326975943846582	0.861	0.733	2.34090234037979e-91	1	SRSF3
SRRM2	1.61835830264878e-95	0.295866483512956	0.661	0.476	2.98748942668965e-91	1	SRRM2
BPTF	5.56172557826024e-95	0.284883112420253	0.491	0.313	1.02669454174684e-90	1	BPTF
GSN	6.41509843283404e-95	0.264429587818034	0.362	0.2	1.18422717070116e-90	1	GSN
CARHSP1	2.88091143622056e-94	0.273913230650296	0.54	0.355	5.31816251126315e-90	1	CARHSP1
JUND	1.99469729785852e-93	0.313741394206434	0.705	0.545	3.68221121184683e-89	1	JUND
PDGFA	3.96584157093228e-93	0.27659894948609	0.265	0.126	7.32094353994098e-89	1	PDGFA
SHOC2	5.40742814012236e-93	0.258807614665941	0.425	0.255	9.98211234666588e-89	1	SHOC2
SPINT2	6.61839226533039e-93	0.289763456962747	0.441	0.274	1.22175521217999e-88	1	SPINT2
PSMA3-AS1	1.4775395890848e-92	0.28347781156549	0.513	0.335	2.72753808145054e-88	1	PSMA3-AS1
EIF2S3	1.21973137778044e-91	0.265249893468518	0.622	0.429	2.25162412338268e-87	1	EIF2S3
NCF1	1.54154375490155e-91	0.319213479226328	0.516	0.336	2.84568977154826e-87	1	NCF1
RHOB	1.94618056972761e-91	0.280536193802854	0.349	0.193	3.59264933171717e-87	1	RHOB
FKBP1A	7.41836031990192e-91	0.261543578697608	0.785	0.593	1.36942931505389e-86	1	FKBP1A
MAP1LC3B	1.23637875920525e-90	0.303087355792826	0.599	0.43	2.28235518949288e-86	1	MAP1LC3B
HNRNPA2B1	1.7959877781116e-90	0.273913100255991	0.939	0.843	3.31539343839401e-86	1	HNRNPA2B1
CLEC4E	1.96793527336947e-90	0.307676539249174	0.271	0.135	3.63280851464003e-86	1	CLEC4E
RBPJ	3.66289992003415e-90	0.259156823770342	0.427	0.259	6.76171325238305e-86	1	RBPJ
MYADM	3.78666518077743e-90	0.308486976970557	0.425	0.255	6.99018392371513e-86	1	MYADM
VAMP5	4.86064266422773e-90	0.269887322841254	0.488	0.307	8.9727463581644e-86	1	VAMP5
SLBP	5.77954055756269e-90	0.285424016491371	0.493	0.316	1.06690318692607e-85	1	SLBP
LGALS9	8.08449056191927e-90	0.263156513095112	0.372	0.214	1.4923969577303e-85	1	LGALS9
ADD1	8.40850620072484e-90	0.253739086698807	0.359	0.204	1.5522102446538e-85	1	ADD1
DUSP6	2.61322314458505e-89	0.27398994964402	0.411	0.24	4.824009924904e-85	1	DUSP6
SEP15	3.60736221283754e-88	0.265173467716547	0.619	0.436	6.65919064489811e-84	1	SEP15
RASGRP2	3.69453796189516e-88	0.254537107562426	0.488	0.311	6.82011707765846e-84	1	RASGRP2
ATP5A1	4.19123691763567e-88	0.280038798067727	0.716	0.54	7.73702334995545e-84	1	ATP5A1
TMEM165	4.34589779037354e-88	0.269543969574295	0.476	0.305	8.02252732102956e-84	1	TMEM165
ZNF292	1.15274573065077e-87	0.261526336884681	0.408	0.245	2.12796861878132e-83	1	ZNF292
ATP5C1	4.29969412941928e-87	0.267140541293755	0.66	0.475	7.93723536290799e-83	1	ATP5C1
PSME1	7.67899860782898e-87	0.267338175140108	0.893	0.781	1.41754314300523e-82	1	PSME1
NFKBID	2.3041967950438e-86	0.302693083061506	0.331	0.183	4.25354728365085e-82	1	NFKBID
CCT8	3.22886682291029e-86	0.27053784162989	0.698	0.517	5.9604881550924e-82	1	CCT8
